house_number,hhcount,hh_income,latitude,longitude,household_sample_size
71,2,150000,8263546.748968347,713914.9745216029,2
72,2,5000,8263823.4720611395,715032.4735470836,2
73,5,80000,8262084.809256374,715902.8376395502,5
74,6,45000,8262192.026099048,715743.9248652947,6
75,4,5000,8260978.247814879,715358.0895871453,4
76,7,150000,8265361.075842458,714135.3516057268,7
77,4,100000,8265354.641846607,712471.2986487008,4
78,4,40000,8263959.5793148335,714435.08368027,4
79,7,40000,8264223.491088129,715032.6913622173,7
80,5,30000,8261290.589619371,714721.4227354077,5
81,4,100000,8265256.638889629,715005.1154310396,4
82,8,50000,8260967.218916326,715352.8121135934,8
83,4,20000,8262358.538209333,715384.4243831453,4
84,4,45000,8262589.53530776,716497.6307499793,4
85,4,70000,8265174.872953712,714880.9816049745,4
86,3,70000,8261360.85183829,714519.760568672,3
87,4,20000,8264588.72777265,715293.4673592614,4
88,6,45000,8261106.241541031,715724.6712350969,6
89,5,30000,8262217.375747356,714823.3470984825,5
90,4,30000,8264537.936200722,713247.5308785853,4
91,5,30000,8263744.9981207745,715023.0763474338,5
92,4,30000,8261517.923455266,715018.5253975244,4
93,2,35000,8265277.524726527,713366.7656672763,2
94,4,30000,8265082.963048836,713318.6960276789,4
95,9,6000,8264663.471621489,714776.4082103968,9
96,6,150000,8264253.022772884,714200.2675497172,6
97,4,5000,8263479.978454487,714111.2505595069,4
98,4,70000,8264271.448660184,714205.9207939293,4
99,7,70000,8265092.08229828,713262.7750080784,7
100,4,20000,8264559.208948599,713270.8425826697,4
101,4,40000,8264564.569560506,713043.6339514342,4
102,5,30000,8263347.576589714,714765.9306870219,5
103,2,10000,8265118.423151914,714823.9100507747,2
104,4,15000,8265306.230249015,714996.072148765,4
105,3,120000,8265151.721333199,713241.8354639359,3
106,2,150000,8265291.90994174,715092.2490697326,2
107,4,30000,8265026.5781043405,715122.3612694833,4
108,4,30000,8265418.163566716,712702.5651540613,4
109,8,200000,8263877.0090793595,715107.1250820186,8
110,2,30000,8265357.005796907,714090.4775430952,2
111,6,60000,8262535.338196407,714415.3483131463,6
112,8,80000,8263571.243280275,715133.0023626655,8
113,3,200000,8265270.5338388365,712959.2327870504,3
114,3,50000,8264398.390044603,712759.4816131677,3
115,6,45000,8265910.765980398,714909.3062521371,6
116,3,15000,8261378.56401847,714532.1341639385,3
117,3,120000,8263832.598219207,713884.5107288553,3
118,2,40000,8264320.405657486,713861.5811104563,2
119,4,30000,8264389.40973027,712886.7712324649,4
120,4,45000,8265036.76116536,712541.7712338878,4
121,2,40000,8264896.066291465,714880.8209710072,2
122,4,30000,8263028.219919685,714114.6834253117,4
123,5,80000,8265294.633153694,713030.4424131751,5
124,2,45000,8262552.311205257,715151.7302486557,2
125,4,20000,8265578.269422751,712710.8660843505,4
126,2,40000,8260985.670165773,715575.8051643843,2
127,2,10000,8264043.052401578,714734.1614873002,2
128,7,40000,8265786.811102324,713981.7653031375,7
129,4,40000,8264523.788814278,713550.6956542674,4
130,2,40000,8262318.918565611,715627.2301948549,2
131,4,26000,8261613.462247282,715728.448242417,4
132,7,70000,8264503.320456761,712996.7376550299,7
133,4,100000,8263561.788734311,714238.7331286861,4
134,5,80000,8261207.930445816,715639.9220436478,5
135,3,10000,8262936.36168113,714555.4940562798,3
136,5,80000,8261514.668328816,715174.2600166856,5
137,2,45000,8263378.11312039,714274.7699526048,2
138,2,150000,8261576.249206233,715757.6556870671,2
139,7,40000,8263313.262857713,714638.0000630635,7
140,3,120000,8261293.481160791,715599.7267004622,3
141,3,200000,8261181.42083659,715052.4083251746,3
142,4,5000,8262322.718366942,715720.5565998366,4
143,6,70000,8262778.33554821,715150.3111185358,6
144,2,40000,8263733.745461912,713424.491580589,2
145,4,40000,8262592.288456051,715653.388389693,4
146,3,50000,8261536.589846688,715203.2478354744,3
147,6,50000,8265330.732661132,714076.8592768597,6
148,2,5000,8262807.341907863,715471.8570629664,2
149,8,150000,8261329.214642504,716263.0291608616,8
150,5,20000,8265652.234658403,713311.3862380128,5
151,2,50000,8265875.4124786435,712905.8629420093,2
152,4,26000,8264224.862123364,713612.5421351467,4
153,5,80000,8263570.4316243045,714262.2896054531,5
154,8,50000,8261313.229986721,715074.1141870316,8
155,3,270000,8261457.75505811,715390.9543169257,3
156,2,150000,8262632.868393016,715794.6642001081,2
157,4,20000,8264538.416090953,713601.1514748468,4
158,2,5000,8264492.155358532,714411.8546515869,2
159,2,30000,8263980.892755557,714275.669315024,2
160,4,100000,8262095.307254654,716578.6070836325,4
161,7,20000,8262333.625545688,714962.045679834,7
162,8,150000,8265056.676727815,712873.7272746272,8
163,8,80000,8263605.517971876,712761.9066045303,8
164,2,40000,8261826.067415906,716375.6203434654,2
165,2,5000,8265920.093341124,713371.8263142728,2
166,2,5000,8265638.902327232,714714.3732822713,2
167,3,270000,8265370.665150171,712934.607163239,3
168,4,26000,8261643.732162763,715177.1851201036,4
169,4,60000,8265357.036901157,714105.9074188865,4
170,3,200000,8261534.15225831,715752.7003526792,3
171,4,30000,8262645.778831871,715273.4369672809,4
172,2,30000,8264431.186992998,713288.9492164885,2
173,2,5000,8261709.11149279,715045.9732439319,2
174,6,350000,8262818.633394338,715615.1544779633,6
175,3,10000,8262035.352418698,715389.4697884198,3
176,2,30000,8264446.92361491,713895.4973196376,2
177,6,100000,8266172.989546119,713601.2114412268,6
178,3,200000,8261817.694682832,716358.448228238,3
179,8,150000,8261657.193018561,715014.5808587485,8
180,4,53000,8265365.135308333,713429.9692763832,4
181,3,30000,8264796.807540372,715027.6436688516,3
182,3,70000,8264929.9249636065,713653.5305738532,3
183,6,100000,8265670.490600458,715049.5463637436,6
184,3,10000,8263803.749042881,714339.0606932961,3
185,4,30000,8266159.94207158,713714.0205996878,4
186,2,45000,8262208.999152612,715252.1215284225,2
187,4,100000,8264537.1619302165,713882.3328143277,4
188,3,15000,8263521.370611419,714232.0846189836,3
189,6,30000,8263878.123169758,714237.7794842443,6
190,7,150000,8263673.645355602,714949.6720719846,7
191,3,70000,8264258.164259756,714956.0571544183,3
192,3,70000,8263422.2140915245,714124.7426999977,3
193,2,30000,8263616.810550297,714821.5832460364,2
194,5,30000,8261837.30515418,716102.3922851083,5
195,6,70000,8262956.1929311,715885.5099042942,6
196,6,150000,8264162.041676177,714238.3703662695,6
197,5,30000,8265763.96974463,713934.1606037712,5
198,2,30000,8265383.148847605,712278.4801808638,2
199,9,70000,8261280.325875652,715293.6102095634,9
200,6,30000,8261992.408928765,715949.3732962186,6
201,4,60000,8264109.935296037,714537.173009004,4
202,4,30000,8261304.00488648,715546.9358135194,4
203,2,45000,8263383.952246778,714673.8499723603,2
204,7,50000,8265376.829553976,715120.5147716432,7
205,7,150000,8261411.356973348,716213.0161342087,7
206,6,100000,8264436.875108774,714366.6178607024,6
207,4,20000,8265460.801041488,715186.6317890477,4
208,2,150000,8265263.316170903,712353.2381954346,2
209,8,150000,8261301.230408141,715604.0190591647,8
210,6,30000,8263387.508684574,714113.2271900073,6
211,6,50000,8262770.76660928,715090.524719439,6
212,6,30000,8265304.215100174,712729.2318166775,6
213,6,50000,8261247.526462524,715297.3528202616,6
214,6,50000,8263618.070216281,714438.9005714895,6
215,2,30000,8261741.71027824,716397.5199316229,2
216,4,70000,8264404.895285306,713244.5551433166,4
217,2,150000,8265318.185863325,715402.4633893382,2
218,4,10000,8261734.045336677,714564.4595924014,4
219,6,24000,8265930.477911287,714069.2197701201,6
220,3,70000,8262861.960837015,714206.840934779,3
221,4,20000,8263960.029148716,714805.6271366266,4
222,6,24000,8264464.942794744,713951.7858595265,6
223,5,20000,8265790.700064788,714928.114311083,5
224,4,15000,8261204.310306487,715518.3144517298,4
225,4,20000,8265347.423324146,712114.5919405178,4
226,2,30000,8263504.191446333,713859.328501247,2
227,3,270000,8265384.16603398,714331.8362876363,3
228,3,270000,8264922.689581192,714019.2008232768,3
229,6,70000,8263887.811728812,714275.2686627774,6
230,7,40000,8261692.583169548,715425.0584358755,7
231,6,50000,8265288.15003381,713670.9159207778,6
232,7,40000,8264050.695119042,713515.7453925062,7
233,3,70000,8265404.300026676,712868.5755775246,3
234,3,270000,8261762.195002452,716425.7510311143,3
235,5,30000,8266038.360795343,713174.266090963,5
236,5,80000,8265194.315149404,713530.4931482312,5
237,2,150000,8263034.214952839,715069.8309959625,2
238,2,50000,8263469.509072839,714103.4513881507,2
239,7,50000,8261245.714879335,716276.0132356378,7
240,4,30000,8262291.847872164,715707.7426441989,4
241,6,70000,8266207.202021549,714229.5490318784,6
242,7,150000,8266069.388278756,713663.3774446371,7
243,4,60000,8264653.838825819,714340.6168040014,4
244,4,5000,8261813.375831318,715051.1397855532,4
245,2,150000,8260992.304229479,716281.1165167622,2
246,3,70000,8265209.225498493,714248.2154296411,3
247,7,20000,8263551.153790163,714190.4139622203,7
248,3,70000,8265560.628439653,713405.6493616127,3
249,3,70000,8265401.428544972,712451.8800947419,3
250,4,70000,8262637.351278366,715293.8958087796,4
251,8,50000,8264547.024882161,713486.5099527886,8
252,4,5000,8264980.41436885,714993.9933941473,4
253,6,100000,8265842.504534006,714787.3700167437,6
254,6,50000,8265152.441184087,714857.7571078625,6
255,2,28000,8263680.337088888,714201.0358201613,2
256,3,70000,8264595.466791765,715198.1076965039,3
257,4,70000,8262987.86379067,715659.5363018792,4
258,4,50000,8265339.025343258,714601.3680739929,4
259,5,30000,8262183.02512092,715952.7969000131,5
260,6,120000,8265956.700063782,713227.3546086897,6
261,6,30000,8263005.75841223,714344.0673038564,6
262,7,50000,8262004.020158773,715333.0469522931,7
263,6,120000,8262174.195524512,715615.4141705274,6
264,5,30000,8265856.862151504,715034.6401543284,5
265,4,50000,8261676.522889602,716212.8212573784,4
266,7,30000,8263392.09834479,714847.1978657595,7
267,2,150000,8261840.33692497,716040.74841037,2
268,4,15000,8261694.138835872,715622.5258930176,4
269,4,30000,8262073.938810684,716460.4799324364,4
270,8,80000,8265149.7385406885,712719.4255407868,8
271,6,50000,8261376.139997124,714638.083572376,6
272,7,40000,8265626.384352503,713621.6564307543,7
273,6,50000,8262501.185670252,714840.8317255259,6
274,2,28000,8265205.434367829,713686.5331143537,2
275,5,50000,8262193.454921513,716322.6162890863,5
276,5,80000,8264447.103489442,713699.0547645387,5
277,4,70000,8265329.931256729,714949.3751588103,4
278,4,30000,8265307.773773907,714420.6330215937,4
279,7,30000,8264359.13181913,712931.2750820876,7
280,7,40000,8265069.294534203,715133.4324386456,7
281,2,40000,8265465.686619243,714448.4887004609,2
282,3,120000,8265441.941639718,712571.4200448097,3
283,7,40000,8265932.219988421,714108.3132129281,7
284,7,20000,8265816.776242757,714002.7143102023,7
285,6,24000,8262928.266639665,715669.3696039211,6
286,4,70000,8264343.441513049,712829.3320356243,4
287,4,50000,8261866.627325453,715855.9259233712,4
288,9,6000,8261404.210906039,714597.1890912459,9
289,4,20000,8260980.637508199,714845.4486477815,4
290,7,30000,8262163.720560393,716033.5881162891,7
291,6,30,8261072.307928592,715374.5957384541,6
292,7,70000,8263659.5760504,714936.9424904672,7
293,5,30000,8264404.84727279,714753.0499174419,5
294,3,20000,8261487.683078168,715843.3744607635,3
295,7,70000,8261382.027265577,714553.7376248289,7
296,2,40000,8264228.747681602,714204.6639422837,2
297,2,150000,8265418.259591539,712744.297338353,2
298,4,5000,8263749.699977074,714285.0081216325,4
299,4,80000,8261740.288987847,716404.0467823602,4
300,3,270000,8263545.971821945,714858.5082535082,3
301,2,50000,8263924.25961432,713956.460481422,2
302,6,45000,8261548.234215724,715364.1272392273,6
303,2,35000,8262728.163518475,713701.8611497293,2
304,8,80000,8264054.541991335,712405.4339637656,8
305,6,30,8263765.136654112,714380.8017845883,6
306,4,40000,8264154.379574369,715568.1127503397,4
307,6,70000,8264103.586662551,715339.2495361422,6
308,2,35000,8263478.786248947,714689.5353120761,2
309,6,60000,8262434.371313821,714628.8550195973,6
310,6,100000,8265710.22630955,712895.1045263365,6
311,4,40000,8264956.966201765,713155.8537475147,4
312,4,5000,8265490.812060528,712809.8045210785,4
313,7,20000,8263990.713784504,713289.135398878,7
314,5,30000,8261026.795717884,715212.7588991518,5
315,4,30000,8263664.333705825,714229.2856650277,4
316,4,100000,8263373.761384079,714684.2470352151,4
317,6,30000,8263107.190004144,715217.6200345194,6
318,6,100000,8262017.843581185,715344.4205385429,6
319,7,70000,8261529.387138888,715453.9088637574,7
320,2,30000,8261799.649065998,716308.6860496502,2
321,4,20000,8263510.366649924,714154.6954703839,4
322,4,30000,8264338.615712939,713345.1861299481,4
323,3,20000,8264632.850757356,715006.7239267215,3
324,4,40000,8261590.458251417,715106.2653413715,4
325,5,80000,8264932.933119374,713672.3291225724,5
326,4,100000,8265350.025332721,712647.1521574035,4
327,4,50000,8265107.902871879,713586.0462542331,4
328,5,50000,8265541.151447418,712950.265421807,5
329,4,30000,8261380.147833395,715578.9554699376,4
330,5,30000,8263712.2729442995,714908.9533452903,5
331,2,50000,8263297.060097317,713943.0002208921,2
332,3,200000,8262033.994505742,715277.2619965798,3
333,2,35000,8265373.510317264,713572.8884115056,2
334,4,15000,8264308.011855844,714859.8937601568,4
335,2,5000,8265152.641707764,713293.79306238,2
336,4,30000,8261845.740736499,716062.7519539191,4
337,4,20000,8265346.162697738,712090.190619206,4
338,2,28000,8263612.122476293,714950.3397958644,2
339,4,20000,8265316.580533652,714924.5231266578,4
340,6,150000,8264849.30163683,714071.7314772836,6
341,7,70000,8261633.73799191,716159.6024421605,7
342,4,60000,8260872.545312754,716223.1161438464,4
343,4,45000,8261100.236906178,715736.8746001034,4
344,5,30000,8265286.731329686,712166.3261732503,5
345,9,70000,8265542.548841074,712741.2867862401,9
346,8,50000,8265125.618736642,715026.4986401172,8
347,8,150000,8261426.544660701,715715.034608484,8
348,4,30000,8264018.9354155725,713757.3464502643,4
349,4,70000,8265557.79585251,714790.0175641156,4
350,5,80000,8262014.611287229,715331.4000913929,5
351,2,45000,8261690.254854759,715689.4996064154,2
352,6,70000,8265559.865284613,713628.9437404302,6
353,4,40000,8262189.74215317,715610.4520120018,4
354,3,120000,8263125.666164145,714990.8823408221,3
355,4,100000,8266035.997492432,715090.4519497202,4
356,2,35000,8262090.9071709085,716595.0944255773,2
357,4,30000,8265645.901057679,713061.4125036559,4
358,7,20000,8261426.424580586,715248.8231294991,7
359,4,30000,8261890.795722243,716038.1623288571,4
360,7,20000,8261770.264731726,714492.2540333441,7
361,4,30000,8262267.0228669485,714917.1289661571,4
362,9,6000,8264638.202678091,714013.6770916673,9
363,2,30000,8262323.958455214,715404.6866457568,2
364,3,15000,8265139.293382147,712792.9355392676,3
365,3,120000,8264974.856346624,713709.2370100417,3
366,4,70000,8263707.879412457,715051.5936030783,4
367,6,24000,8265982.442307366,713569.1301101472,6
368,4,70000,8264135.293787614,714593.1556321649,4
369,4,10000,8263880.3663344355,714306.2598371318,4
370,3,70000,8265201.027211791,714241.902064414,3
371,3,20000,8262949.956959817,714532.7947681827,3
372,3,70000,8261794.384461174,716249.6238706736,3
373,4,50000,8261690.399360212,715647.5774532246,4
374,2,35000,8260843.235626721,714941.4490864524,2
375,4,30000,8265427.133253075,712721.3107112055,4
376,6,60000,8261177.108899243,716343.283590881,6
377,4,20000,8262605.323618893,716727.73340578,4
378,2,30000,8262356.55144958,716576.7876412054,2
379,6,100000,8262062.674842982,716240.258373622,6
380,5,30000,8261950.696450867,715503.3106476723,5
381,4,5000,8261108.63026309,715806.2018802565,4
382,4,60000,8261933.3793963455,716442.64450247,4
383,2,45000,8266099.91938865,713587.4185198422,2
384,7,40000,8265725.689006512,712875.5201136994,7
385,3,270000,8263605.307176139,714501.7048837914,3
386,6,120000,8261014.551830136,715357.4110244971,6
387,4,20000,8262922.404321851,715665.5868048322,4
388,5,80000,8263409.8565280875,713768.1000529658,5
389,4,70000,8265292.179730465,712198.1350472715,4
390,5,30000,8261940.159744218,715507.6788418173,5
391,3,120000,8265203.0355492765,714265.2290292908,3
392,6,150000,8261663.883548666,715980.0567850491,6
393,6,120000,8265420.648701087,715150.6125071489,6
394,7,20000,8265490.020058977,715138.6818234713,7
395,5,30000,8261892.218755983,715585.72204938,5
396,4,45000,8262933.033658462,715616.7677889859,4
397,9,6000,8265585.499997854,713596.9228748857,9
398,3,15000,8265927.954225695,714088.0248691714,3
399,4,70000,8265314.992707471,714998.8482023643,4
400,5,80000,8262607.852463478,714482.2038063585,5
401,2,10000,8265735.454886295,714960.5910850684,2
402,2,50000,8261430.036031429,715982.6278478458,2
403,2,28000,8261834.693606371,716153.3807044268,2
404,4,5000,8262703.124262871,716447.8751592054,4
405,3,200000,8262879.023371974,716107.7468597193,3
406,2,150000,8262131.708670611,716154.3866851021,2
407,6,100000,8261921.544764016,716379.9311379866,6
408,6,60000,8261706.938339612,715188.9726741674,6
409,3,50000,8264202.2409870215,715251.523241433,3
410,4,30000,8261827.884078821,715670.8159628417,4
411,4,60000,8264175.149623053,713755.1356404221,4
412,4,20000,8262024.566018928,715279.4842816903,4
413,6,30000,8265972.367439236,713553.6036258545,6
414,2,40000,8261251.342625257,715538.7742189211,2
415,7,150000,8263936.704202158,715002.5796514899,7
416,5,80000,8261452.957148429,715621.5972080039,5
417,4,60000,8261019.162271746,714666.6323670219,4
418,6,120000,8264579.604982428,714747.2946483558,6
419,6,50000,8264280.889440511,715448.2071466728,6
420,5,80000,8263451.194135599,713842.3419145775,5
421,3,120000,8263791.701979112,714404.5262188697,3
422,2,50000,8264006.791910034,714320.4152693595,2
423,4,100000,8261874.769097159,716069.8470357555,4
424,4,70000,8260908.520257434,714770.6266872766,4
425,6,120000,8261487.327426339,714443.2766375354,6
426,3,30000,8263667.614238869,715139.5122486317,3
427,4,30000,8265493.444557376,712600.5027539643,4
428,4,5000,8264611.256202605,713153.1152276205,4
429,5,50000,8260912.8444137825,715948.9262370871,5
430,4,100000,8261398.100041037,716154.8190058933,4
431,5,80000,8261139.627032366,715687.818565153,5
432,2,30000,8262074.47334938,716006.2203308018,2
433,4,15000,8261439.431920646,716282.5073052739,4
434,5,30000,8261675.484206926,715958.3108094237,5
435,8,150000,8265219.467135486,712443.6316752722,8
436,2,50000,8265281.081392477,715094.3106197502,2
437,5,30000,8264450.849297438,715210.5271706588,5
438,6,150000,8263622.118909929,714875.3617387647,6
439,4,70000,8262863.259376349,715588.8022651656,4
440,8,80000,8265228.871654898,712242.7754481869,8
441,4,30000,8262869.470121441,714926.3228514298,4
442,4,100000,8262872.104740787,716078.2508202026,4
443,5,80000,8261680.858589064,715946.5847794807,5
444,4,30000,8265217.073919912,713349.4328261251,4
445,2,40000,8262327.30474307,714745.2172641775,2
446,3,10000,8263480.088199994,714309.8920261525,3
447,4,20000,8261479.9295601845,715485.7718828829,4
448,5,30000,8261065.365484104,715592.3558577984,5
449,5,50000,8261603.195361374,715355.3578459703,5
450,6,50000,8265403.232214281,713536.9505838134,6
451,3,120000,8264023.511949385,713835.4420410595,3
452,7,40000,8263638.183942535,714219.203123911,7
453,6,30000,8265245.654904196,712664.346229555,6
454,6,50000,8265567.311811956,712954.8556833626,6
455,7,150000,8264352.322398016,713337.2253301896,7
456,3,120000,8264741.541881482,714721.6837010508,3
457,2,45000,8261855.39645867,716362.3551316066,2
458,4,30000,8264171.90613003,712497.9273300639,4
459,6,50000,8263440.662527257,714979.085899324,6
460,6,45000,8265101.211850991,712718.2310278419,6
461,6,50000,8261239.28910023,715519.0266434752,6
462,2,50000,8260902.110906045,715968.6199618878,2
463,2,150000,8265353.889822882,715458.148716392,2
464,6,120000,8265078.345014777,712836.5902862154,6
465,4,20000,8262085.479131144,715321.5616407258,4
466,6,50000,8265686.843664955,712756.5334673044,6
467,5,30000,8261620.611317909,715649.7541625977,5
468,3,70000,8265676.147976558,714676.9903687577,3
469,3,15000,8265346.330252241,713031.6994597202,3
470,4,30000,8263523.222160587,714176.2705351087,4
471,4,10000,8263530.663630705,714239.8799360736,4
472,7,20000,8261970.3381362455,716004.5104220334,7
473,7,150000,8262761.050330253,715186.0732309027,7
474,2,28000,8261117.912806317,714997.2303515992,2
475,4,70000,8263371.105657118,714609.6781781688,4
476,4,30000,8265228.561868412,712639.2541087624,4
477,2,10000,8261464.762213494,715792.5840318477,2
478,4,20000,8265734.450576925,713531.4763797405,4
479,2,35000,8261527.4880233165,715353.9045219827,2
480,3,15000,8261477.889399754,714594.4641278122,3
481,5,30000,8264163.534520239,714336.7337681158,5
482,6,150000,8265160.745665552,713496.0266786659,6
483,6,45000,8264289.46189491,713241.2896725418,6
484,4,10000,8262163.403965034,715748.0158294756,4
485,8,150000,8262143.370730618,716628.3702040962,8
486,3,120000,8264317.183047248,713382.6680947812,3
487,2,10000,8264134.241513563,715470.8808640981,2
488,7,70000,8264992.090379017,713182.376062548,7
489,7,40000,8263968.946264878,713886.0327983019,7
490,2,40000,8265624.1337879235,713629.5776695954,2
491,3,270000,8264478.203045464,715096.6526533534,3
492,4,30000,8261282.562017097,715208.5479065191,4
493,8,150000,8263700.86236109,713938.20080446,8
494,6,100000,8263222.8675137395,713824.9038059984,6
495,2,30000,8264625.65284184,715216.587302784,2
496,7,150000,8265330.913714638,715004.003228041,7
497,2,45000,8263971.397255717,713320.073473545,2
498,3,50000,8262241.737648194,714837.2352940696,3
499,8,50000,8264500.949182648,712983.3968870188,8
500,5,80000,8263990.088143932,714551.7901048386,5
501,4,30000,8261541.6128327,716177.1831146583,4
502,2,50000,8265038.6674276255,714754.9594615449,2
503,3,200000,8263676.341237207,714888.2831359818,3
504,6,45000,8263294.673047101,713808.5563087618,6
505,4,50000,8265367.121783507,714490.0346814374,4
506,4,40000,8265662.89043248,715452.2639877846,4
507,5,30000,8265403.280448421,712598.2370314011,5
508,8,150000,8264361.945154471,712964.0056701397,8
509,2,150000,8263771.198449759,714907.831472943,2
510,4,20000,8265868.0595292505,713703.5220107442,4
511,3,200000,8262180.0386219565,716475.8836155179,3
512,2,30000,8263942.597589573,713845.7950827423,2
513,3,30000,8265017.947194854,713233.1856826346,3
514,5,30000,8264025.077817546,713782.0303778456,5
515,4,15000,8263468.602589371,715071.9644491246,4
516,2,150000,8262332.641144416,715293.4119248218,2
517,6,30000,8265298.233160246,712950.9784001617,6
518,7,40000,8263291.387645545,713789.0372636776,7
519,5,30000,8264195.930519415,715561.3004954311,5
520,6,350000,8262659.235141868,714956.332949982,6
521,5,80000,8261432.155862214,715150.4276221441,5
522,4,20000,8262943.605212447,714384.6417535531,4
523,4,10000,8263512.085293432,715128.4739624179,4
524,5,30000,8266134.341546269,713688.4215932069,5
525,3,10000,8261438.864516053,716125.7632309003,3
526,9,6000,8263107.2595616225,714078.6966473493,9
527,8,200000,8264345.309452349,714391.8646368186,8
528,7,150000,8263729.888532036,714320.7720634113,7
529,7,40000,8261616.361784364,715754.8947592536,7
530,4,40000,8261170.853090119,715021.9977508306,4
531,6,350000,8263273.314739389,712966.131511515,6
532,2,5000,8265122.84994033,715222.4421820615,2
533,5,30000,8265426.59648777,712575.1402460698,5
534,2,50000,8265266.902240426,715055.7071305857,2
535,7,40000,8265021.874301466,714751.1615330118,7
536,7,40000,8261783.5199464755,715891.6707210691,7
537,4,20000,8265308.401774129,712989.0305059071,4
538,6,50000,8264213.660797639,712720.6827430855,6
539,4,40000,8265510.183283191,713230.6008625544,4
540,2,50000,8262769.001442948,715136.7316454527,2
541,4,40000,8265154.749253517,712312.885169998,4
542,2,30000,8264422.5299252905,713447.0198980237,2
543,2,30000,8261437.754957329,715393.9774323514,2
544,2,30000,8264769.039656515,715285.7347656748,2
545,6,24000,8262461.469380571,715188.1054681815,6
546,9,6000,8261603.031146481,716280.0519538529,9
547,2,30000,8263960.255956248,714127.3611308755,2
548,6,70000,8263532.230821067,714223.6718726985,6
549,8,200000,8264084.272533973,714056.5663987901,8
550,5,80000,8262727.984809215,713689.1997863238,5
551,4,30000,8264286.105266764,714820.691149205,4
552,5,20000,8262733.76543472,715426.8089853448,5
553,8,150000,8261538.766059702,715477.2949338566,8
554,2,30000,8262918.810102223,715283.9688862877,2
555,5,30000,8261895.538456387,716086.3464304624,5
556,6,30000,8263723.357227288,714925.6257019874,6
557,6,60000,8263707.364629803,714269.4427212074,6
558,3,70000,8263935.776895881,713587.5230419615,3
559,4,26000,8262742.47092953,715444.8642385008,4
560,7,40000,8263993.359878069,714722.7656475354,7
561,3,200000,8263850.378967293,714260.621380148,3
562,7,50000,8262034.483893487,716236.5383930982,7
563,6,45000,8263195.087176543,714461.456232312,6
564,7,20000,8264039.30912853,714774.8240100443,7
565,4,60000,8263605.638162345,714963.6106758302,4
566,6,24000,8262366.15428823,715394.578690435,6
567,4,20000,8262963.08664317,714558.1997928228,4
568,4,26000,8261975.243143834,715275.1490449354,4
569,4,60000,8262338.342036752,715378.6731277741,4
570,6,100000,8264984.614251,715187.9772706346,6
571,6,70000,8260966.739366806,715362.5041522766,6
572,6,30000,8265058.798483717,714345.7595667618,6
573,6,70000,8261205.718372691,715656.9644548919,6
574,6,350000,8262075.260651521,716619.0528111747,6
575,5,80000,8263821.958406761,714324.9860366203,5
576,7,30000,8261304.39178366,716254.0387771858,7
577,4,20000,8264325.045266951,713838.4071023839,4
578,4,5000,8263470.381666258,714703.671519418,4
579,4,100000,8262687.111394827,716247.9313435616,4
580,4,30000,8262402.645939813,716273.4248842038,4
581,3,120000,8265673.450683805,715457.3662758672,3
582,6,100000,8265438.352838699,714448.654097456,6
583,8,150000,8263689.330168398,714935.4124713945,8
584,4,30000,8264458.564954004,713567.1964158282,4
585,2,35000,8261186.8801397635,715494.9340545612,2
586,4,100000,8264984.84752556,713701.3376803708,4
587,2,30000,8264836.187742287,714067.9858550775,2
588,2,40000,8261138.732149815,715739.6981007422,2
589,3,15000,8261732.043597216,716394.9494383868,3
590,4,70000,8265121.730568023,713382.313640583,4
591,2,50000,8261013.6435881965,715581.9953217749,2
592,7,20000,8265319.183196444,714411.0076712613,7
593,6,150000,8262150.347878268,715600.1621118293,6
594,3,70000,8262298.252579181,715415.9555087963,3
595,4,20000,8263493.578171652,714075.1369280632,4
596,3,50000,8264336.201977324,714972.2913874259,3
597,3,20000,8265125.5825289255,714411.1417289814,3
598,2,35000,8263757.813241138,714447.1692898907,2
599,4,70000,8265779.400410371,715019.2463388622,4
600,4,26000,8263656.622078622,714530.7488735481,4
601,9,6000,8265415.041554844,712650.6666891741,9
602,4,50000,8263896.208459076,714234.6718778037,4
603,4,10000,8263268.957303926,713949.3624722614,4
604,6,70000,8261774.395890234,716486.6499207569,6
605,6,30,8261055.797655979,714845.1687453579,6
606,3,30000,8264965.917888585,715104.4301327242,3
607,4,40000,8264235.139513165,713851.6682157859,4
608,4,70000,8264883.407774654,714915.6371031349,4
609,4,30000,8261481.2360985875,715908.3982455074,4
610,4,20000,8262944.963606423,713886.9044728795,4
611,3,200000,8262826.531362263,715578.7939503221,3
612,5,20000,8263786.919469614,714397.0019080862,5
613,3,270000,8263672.878794404,714386.144149534,3
614,3,120000,8264510.248593099,713525.8541503053,3
615,4,26000,8261870.461061887,715311.5288693241,4
616,7,40000,8262536.037304504,716258.4389438033,7
617,7,30000,8262506.289052457,714955.5097833079,7
618,4,5000,8264468.035017899,714611.3754206301,4
619,5,80000,8263534.51730115,714126.8107826384,5
620,4,20000,8262757.386598255,713714.4617412225,4
621,7,20000,8261227.165099034,715292.2780241248,7
622,4,40000,8263216.232852271,714713.7076346594,4
623,7,40000,8264784.0772266425,715082.4328294501,7
624,7,30000,8264865.2035905225,715141.3627407277,7
625,4,80000,8261500.5712975105,715164.3337543317,4
626,4,40000,8265635.728457341,712820.2091744926,4
627,3,50000,8265543.073909739,712754.1063134051,3
628,2,50000,8264538.168241499,713037.8508589444,2
629,6,150000,8265033.144156952,714773.6626597852,6
